ts;dist;se_frame_number;g_direction_x;g_direction_y;g_direction_z;g_direction_q;g_heading;g_pitch;h_heading;c_vel;c_yaw;gps_speed;latitude;longitude;session_id;lap;scenecam_x;scenecam_y
1.564223962598205617e+03;1.037704894581629105e+03;2.378810000000000000e+05;3.814265131950378418e-01;-2.405007928609848022e-02;-9.240862727165222168e-01;7.913333773612976074e-01;3.914583921432495117e-01;-2.405239827930927277e-02;1.854760348796844482e-01;4.700000000000000000e+01;4.800000000000000000e+02;1.409677800882918142e+01;6.027463218760610886e+01;2.508653655708730668e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.992065120455640113e+02;2.271905941750554803e+02
1.564240631694916829e+03;1.037852298404592375e+03;2.378820000000000000e+05;3.875035643577575684e-01;-1.342914253473281860e-02;-9.217703938484191895e-01;7.934012413024902344e-01;3.979599177837371826e-01;-1.342954579740762711e-02;1.937628835439682007e-01;4.700000000000000000e+01;4.800000000000000000e+02;1.408277719904430114e+01;6.027463279321395362e+01;2.508653404814040755e+01;2.011080302000000000e+09;1.000000000000000000e+00;5.024801843607011733e+02;2.218770541903704157e+02
1.564257300791628040e+03;1.037999702227555645e+03;2.378830000000000000e+05;4.026629030704498291e-01;-4.364128783345222473e-02;-9.143074154853820801e-01;7.593193054199218750e-01;4.148437082767486572e-01;-4.365514963865280151e-02;1.871752738952636719e-01;4.700000000000000000e+01;4.790000000000000000e+02;1.406877638925942264e+01;6.027463339882180549e+01;2.508653153919350842e+01;2.011080302000000000e+09;1.000000000000000000e+00;5.108785348089453464e+02;2.380343280592793462e+02
1.564273969888339479e+03;1.038147106050520961e+03;2.378840000000000000e+05;4.023943841457366943e-01;-3.237399831414222717e-02;-9.148938059806823730e-01;7.814123034477233887e-01;4.143613874912261963e-01;-3.237965330481529236e-02;1.869480758905410767e-01;4.700000000000000000e+01;4.790000000000000000e+02;1.405477557947435230e+01;6.027463400442965025e+01;2.508652903024660930e+01;2.011080302000000000e+09;1.000000000000000000e+00;5.106713697702091395e+02;2.321674609060522130e+02
1.564290638985050691e+03;1.038294509873484230e+03;2.378850000000000000e+05;3.903387784957885742e-01;-2.219977602362632751e-02;-9.204035997390747070e-01;7.897672057151794434e-01;4.011040329933166504e-01;-2.220159955322742462e-02;1.880588829517364502e-01;4.700000000000000000e+01;4.780000000000000000e+02;1.404077476968947202e+01;6.027463461003750211e+01;2.508652652129971017e+01;2.011080302000000000e+09;1.000000000000000000e+00;5.040506327827770860e+02;2.265044367245397439e+02
1.564307308081761903e+03;1.038441913696447500e+03;2.378860000000000000e+05;4.062467217445373535e-01;-4.637154564261436462e-02;-9.125860333442687988e-01;8.036283254623413086e-01;4.188216328620910645e-01;-4.638818278908729553e-02;1.857337802648544312e-01;4.700000000000000000e+01;4.780000000000000000e+02;1.402677395990459175e+01;6.027463521564535398e+01;2.508652401235281104e+01;2.011080302000000000e+09;1.000000000000000000e+00;5.128553837521367313e+02;2.395748597317232509e+02
1.564323977178473115e+03;1.038589317519410770e+03;2.378870000000000000e+05;4.031727910041809082e-01;-2.732666581869125366e-02;-9.147157669067382812e-01;7.897320985794067383e-01;4.151458442211151123e-01;-2.733006887137889862e-02;1.867900341749191284e-01;4.700000000000000000e+01;4.770000000000000000e+02;1.401277315011971325e+01;6.027463582125319874e+01;2.508652150340591547e+01;2.011080302000000000e+09;1.000000000000000000e+00;5.110746397923389281e+02;2.295736122103330956e+02
1.564340646275184326e+03;1.038736721342374267e+03;2.378880000000000000e+05;4.027253091335296631e-01;-3.027172014117240906e-02;-9.148201942443847656e-01;7.932752370834350586e-01;4.146940708160400391e-01;-3.027634508907794952e-02;1.842789202928543091e-01;4.700000000000000000e+01;4.770000000000000000e+02;1.399877234033483298e+01;6.027463642686105061e+01;2.508651899445901634e+01;2.011080302000000000e+09;1.000000000000000000e+00;5.108426292143675482e+02;2.310869429145001561e+02
1.564357315371895538e+03;1.038884125165337537e+03;2.378890000000000000e+05;3.969099223613739014e-01;-3.965003415942192078e-02;-9.170007705688476562e-01;7.661697268486022949e-01;4.084881246089935303e-01;-3.966043144464492798e-02;1.906830221414566040e-01;4.700000000000000000e+01;4.760000000000000000e+02;1.398477153054995270e+01;6.027463703246889537e+01;2.508651648551211721e+01;2.011080302000000000e+09;1.000000000000000000e+00;5.077130142148253071e+02;2.357705707583978665e+02
1.564373984468606750e+03;1.039031528988300806e+03;2.378900000000000000e+05;4.056813418865203857e-01;-2.752852067351341248e-02;-9.135999083518981934e-01;8.026812076568603516e-01;4.178924560546875000e-01;-2.753199823200702667e-02;1.993458718061447144e-01;4.700000000000000000e+01;4.760000000000000000e+02;1.397077072076507420e+01;6.027463763807674724e+01;2.508651397656521809e+01;2.011080302000000000e+09;1.000000000000000000e+00;5.124472742726514980e+02;2.297613804246378209e+02
1.564390653565317962e+03;1.039178932811264076e+03;2.378910000000000000e+05;4.112465977668762207e-01;-3.667042404413223267e-02;-9.107862114906311035e-01;7.619832754135131836e-01;4.241248965263366699e-01;-3.667864575982093811e-02;1.929858624935150146e-01;4.700000000000000000e+01;4.760000000000000000e+02;1.395676991098019393e+01;6.027463824368459910e+01;2.508651146761831896e+01;2.011080302000000000e+09;1.000000000000000000e+00;5.155366040364139053e+02;2.346957063345489303e+02
1.564407322662029173e+03;1.039326336634227346e+03;2.378920000000000000e+05;3.764198124408721924e-01;-3.641520813107490540e-02;-9.257332682609558105e-01;7.928176522254943848e-01;3.861985206604003906e-01;-3.642325848340988159e-02;1.907695084810256958e-01;4.700000000000000000e+01;4.750000000000000000e+02;1.394276910119531365e+01;6.027463884929244387e+01;2.508650895867142339e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.965406752633612086e+02;2.334593262727267984e+02
1.564423991758740385e+03;1.039473740457190615e+03;2.378930000000000000e+05;3.969725370407104492e-01;-1.510745845735073090e-02;-9.177061319351196289e-01;7.991688847541809082e-01;4.082653522491455078e-01;-1.510803401470184326e-02;1.956273913383483887e-01;4.700000000000000000e+01;4.750000000000000000e+02;1.392876829141043515e+01;6.027463945490029573e+01;2.508650644972452426e+01;2.011080302000000000e+09;1.000000000000000000e+00;5.076464393895822695e+02;2.230427239577419698e+02
1.564440660855451597e+03;1.039621144280153885e+03;2.378940000000000000e+05;3.998068273067474365e-01;-3.680628910660743713e-02;-9.158601164817810059e-01;7.845795154571533203e-01;4.116018712520599365e-01;-3.681460395455360413e-02;1.860069930553436279e-01;4.700000000000000000e+01;4.750000000000000000e+02;1.391476748162555488e+01;6.027464006050814049e+01;2.508650394077762513e+01;2.011080302000000000e+09;1.000000000000000000e+00;5.092795045583415003e+02;2.343855930911689711e+02
1.564457329952162809e+03;1.039768548103117155e+03;2.378950000000000000e+05;3.948221206665039062e-01;-2.727907337248325348e-02;-9.183524847030639648e-01;7.932211160659790039e-01;4.060342311859130859e-01;-2.728245779871940613e-02;1.935282349586486816e-01;4.700000000000000000e+01;4.750000000000000000e+02;1.390076667184067638e+01;6.027464066611599236e+01;2.508650143183072601e+01;2.011080302000000000e+09;1.000000000000000000e+00;5.065142085102842202e+02;2.292786235112598661e+02
1.564473999048874020e+03;1.039915951926080652e+03;2.378960000000000000e+05;3.983527421951293945e-01;-3.060474433004856110e-02;-9.167215824127197266e-01;8.000969886779785156e-01;4.099237918853759766e-01;-3.060952387750148773e-02;1.922127902507781982e-01;4.700000000000000000e+01;4.740000000000000000e+02;1.388676586205579611e+01;6.027464127172384423e+01;2.508649892288382688e+01;2.011080302000000000e+09;1.000000000000000000e+00;5.084553340417043046e+02;2.311173198271944216e+02
1.564490668145585460e+03;1.040063355749045968e+03;2.378960000000000000e+05;4.056287407875061035e-01;-4.559735953807830811e-02;-9.128999114036560059e-01;7.788656949996948242e-01;4.181286990642547607e-01;-4.561317712068557739e-02;1.921441704034805298e-01;4.600000000000000000e+01;4.740000000000000000e+02;1.387276505227072576e+01;6.027464187733168899e+01;2.508649641393693130e+01;2.011080302000000000e+09;1.000000000000000000e+00;5.125124009056710292e+02;2.391510117072560035e+02
1.564507337242296671e+03;1.040210759572009238e+03;2.378980000000000000e+05;4.094951748847961426e-01;-3.258982300758361816e-02;-9.117299914360046387e-01;7.952058911323547363e-01;4.221392273902893066e-01;-3.259559348225593567e-02;1.935547441244125366e-01;4.600000000000000000e+01;4.730000000000000000e+02;1.385876424248584549e+01;6.027464248293954086e+01;2.508649390499003218e+01;2.011080302000000000e+09;1.000000000000000000e+00;5.145570336968585252e+02;2.325162093600764592e+02
1.564524006339007883e+03;1.040358163394972507e+03;2.378990000000000000e+05;3.917931914329528809e-01;-5.332355853170156479e-03;-9.200378656387329102e-01;7.503105401992797852e-01;4.025858640670776367e-01;-5.332381464540958405e-03;1.931187659502029419e-01;4.600000000000000000e+01;4.730000000000000000e+02;1.384476343270096521e+01;6.027464308854738562e+01;2.508649139604313305e+01;2.011080302000000000e+09;1.000000000000000000e+00;5.048009174462109740e+02;2.178274504084111243e+02
1.564540675435719095e+03;1.040505567217935777e+03;2.379000000000000000e+05;3.614446222782135010e-01;-2.110437862575054169e-02;-9.321547150611877441e-01;7.726979851722717285e-01;3.699031770229339600e-01;-2.110594511032104492e-02;1.989409625530242920e-01;4.600000000000000000e+01;4.730000000000000000e+02;1.383076262291608671e+01;6.027464369415523748e+01;2.508648888709623392e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.883594151350036441e+02;2.250914078672525989e+02
1.564557344532430307e+03;1.040652971040899047e+03;2.379010000000000000e+05;3.209545910358428955e-01;-4.306049272418022156e-02;-9.461151957511901855e-01;8.144519925117492676e-01;3.270518779754638672e-01;-4.307381063699722290e-02;1.962616294622421265e-01;4.600000000000000000e+01;4.730000000000000000e+02;1.381676181313120644e+01;6.027464429976308935e+01;2.508648637814933480e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.666608487322272936e+02;2.354855853596032489e+02
1.564574013629141518e+03;1.040800374863862316e+03;2.379020000000000000e+05;3.157660067081451416e-01;-5.533576384186744690e-02;-9.472221136093139648e-01;8.057979345321655273e-01;3.217746019363403320e-01;-5.536404252052307129e-02;2.047026008367538452e-01;4.600000000000000000e+01;4.720000000000000000e+02;1.380276100334632794e+01;6.027464490537093411e+01;2.508648386920243567e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.639619556551493815e+02;2.417672023829940713e+02
1.564590682725852730e+03;1.040947778686825586e+03;2.379030000000000000e+05;3.251271247863769531e-01;1.545198634266853333e-02;-9.455440640449523926e-01;7.441275119781494141e-01;3.311871886253356934e-01;1.545260101556777954e-02;1.934479176998138428e-01;4.600000000000000000e+01;4.720000000000000000e+02;1.378876019356144766e+01;6.027464551097878598e+01;2.508648136025554010e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.687529111282810277e+02;2.053237868502625361e+02
1.564607351822563942e+03;1.041095182509789083e+03;2.379040000000000000e+05;3.128003478050231934e-01;-4.958432912826538086e-02;-9.485237598419189453e-01;8.246160149574279785e-01;3.185455203056335449e-01;-4.960466921329498291e-02;1.933485865592956543e-01;4.600000000000000000e+01;4.710000000000000000e+02;1.377475938377656739e+01;6.027464611658663074e+01;2.508647885130864097e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.623360768725718231e+02;2.387049553404355606e+02
1.564624020919275154e+03;1.041242586332752353e+03;2.379050000000000000e+05;3.016649782657623291e-01;-6.478255242109298706e-02;-9.512104988098144531e-01;7.912793755531311035e-01;3.071046173572540283e-01;-6.482795625925064087e-02;1.940721124410629272e-01;4.600000000000000000e+01;4.710000000000000000e+02;1.376075857399168889e+01;6.027464672219448261e+01;2.508647634236174184e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.565004520697837620e+02;2.464070691524790391e+02
1.564640690015986365e+03;1.041389990155715623e+03;2.379060000000000000e+05;3.029649555683135986e-01;-7.010538130998611450e-02;-9.504196047782897949e-01;7.904125452041625977e-01;3.085865080356597900e-01;-7.016293704509735107e-02;1.928593516349792480e-01;4.600000000000000000e+01;4.700000000000000000e+02;1.374675776420680862e+01;6.027464732780233447e+01;2.508647383341484272e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.572392948009951397e+02;2.492169682367880341e+02
1.564657359112697577e+03;1.041537393978678892e+03;2.379070000000000000e+05;3.163059651851654053e-01;-2.489982359111309052e-02;-9.483304023742675781e-01;7.940946817398071289e-01;3.219363987445831299e-01;-2.490239776670932770e-02;1.987388879060745239e-01;4.600000000000000000e+01;4.700000000000000000e+02;1.373275695442192834e+01;6.027464793341017923e+01;2.508647132446794359e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.640852697728864769e+02;2.259522968504316509e+02
1.564674028209408789e+03;1.041684797801642162e+03;2.379080000000000000e+05;3.204091191291809082e-01;1.760798133909702301e-02;-9.471156001091003418e-01;7.491351962089538574e-01;3.262137770652770996e-01;1.760889030992984772e-02;2.067570835351943970e-01;4.600000000000000000e+01;4.700000000000000000e+02;1.371875614463704984e+01;6.027464853901803110e+01;2.508646881552104801e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.662261704371717315e+02;2.041102586281773483e+02
1.564690697306120001e+03;1.041832201624605432e+03;2.379090000000000000e+05;3.128790855407714844e-01;-5.056606605648994446e-02;-9.484459757804870605e-01;8.440944552421569824e-01;3.186447918415069580e-01;-5.058763921260833740e-02;2.068255543708801270e-01;4.600000000000000000e+01;4.700000000000000000e+02;1.370475533485216957e+01;6.027464914462587586e+01;2.508646630657414889e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.623846274129339804e+02;2.392182094250095474e+02
1.564707366402831212e+03;1.041979605447568701e+03;2.379100000000000000e+05;3.125296235084533691e-01;-6.542854756116867065e-02;-9.476520419120788574e-01;7.979693412780761719e-01;3.185614645481109619e-01;-6.547532230615615845e-02;2.070899307727813721e-01;4.600000000000000000e+01;4.700000000000000000e+02;1.369075452506729107e+01;6.027464975023372773e+01;2.508646379762724976e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.623086424884614303e+02;2.469686630229567186e+02
1.564724035499542651e+03;1.042127009270534018e+03;2.379110000000000000e+05;2.998611629009246826e-01;-6.941812485456466675e-02;-9.514538645744323730e-01;8.042895793914794922e-01;3.053072988986968994e-01;-6.947400420904159546e-02;2.077427953481674194e-01;4.600000000000000000e+01;4.700000000000000000e+02;1.367675371528221895e+01;6.027465035584157960e+01;2.508646128868035063e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.555776700443334448e+02;2.487955032474288259e+02
1.564740704596253863e+03;1.042274413093497287e+03;2.379120000000000000e+05;3.122140169143676758e-01;-6.525207310914993286e-02;-9.477682113647460938e-01;7.808777689933776855e-01;3.182246387004852295e-01;-6.529846787452697754e-02;2.017921954393386841e-01;4.600000000000000000e+01;4.700000000000000000e+02;1.366275290549734045e+01;6.027465096144942436e+01;2.508645877973345151e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.621384060503973501e+02;2.468696973013592242e+02
1.564757373692965075e+03;1.042421816916460784e+03;2.379130000000000000e+05;3.044318854808807373e-01;-6.202521920204162598e-02;-9.505125284194946289e-01;7.848329544067382812e-01;3.099585771560668945e-01;-6.206505745649337769e-02;1.942066401243209839e-01;4.600000000000000000e+01;4.690000000000000000e+02;1.364875209571246018e+01;6.027465156705727622e+01;2.508645627078655593e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.579546621854082105e+02;2.450218457988073908e+02
1.564774042789676287e+03;1.042569220739424054e+03;2.379140000000000000e+05;3.076472580432891846e-01;-7.457476854324340820e-02;-9.485735297203063965e-01;7.655227184295654297e-01;3.136223554611206055e-01;-7.464406639337539673e-02;1.999584138393402100e-01;4.600000000000000000e+01;4.690000000000000000e+02;1.363475128592757990e+01;6.027465217266512099e+01;2.508645376183965681e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.597797184551129135e+02;2.516524981621959967e+02
1.564790711886387498e+03;1.042716624562387324e+03;2.379150000000000000e+05;3.053108155727386475e-01;-5.386923998594284058e-02;-9.507278203964233398e-01;8.074516654014587402e-01;3.107310533523559570e-01;-5.389532819390296936e-02;1.996358633041381836e-01;4.600000000000000000e+01;4.690000000000000000e+02;1.362075047614270140e+01;6.027465277827297285e+01;2.508645125289275768e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.583631738627355503e+02;2.407826481036140365e+02
1.564807380983098710e+03;1.042864028385350593e+03;2.379160000000000000e+05;3.169039785861968994e-01;-1.187644246965646744e-02;-9.483832716941833496e-01;7.603967785835266113e-01;3.224869966506958008e-01;-1.187672186642885208e-02;1.930754929780960083e-01;4.600000000000000000e+01;4.690000000000000000e+02;1.360674966635782113e+01;6.027465338388082472e+01;2.508644874394585855e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.643664638042735078e+02;2.192245603334355621e+02
1.564824050079809922e+03;1.043011432208313863e+03;2.379170000000000000e+05;3.019410669803619385e-01;-5.479279905557632446e-02;-9.517506957054138184e-01;8.107939362525939941e-01;3.072046637535095215e-01;-5.482025071978569031e-02;1.939195394515991211e-01;4.600000000000000000e+01;4.690000000000000000e+02;1.359274885657294263e+01;6.027465398948866948e+01;2.508644623499895943e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.565713993288588881e+02;2.411963937295223559e+02
1.564840719176521134e+03;1.043158836031277133e+03;2.379180000000000000e+05;2.991654872894287109e-01;-4.893847182393074036e-02;-9.529454708099365234e-01;7.977650165557861328e-01;3.041940927505493164e-01;-4.895802587270736694e-02;1.927318572998046875e-01;4.600000000000000000e+01;4.690000000000000000e+02;1.357874804678806235e+01;6.027465459509652135e+01;2.508644372605206030e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.550518127150548935e+02;2.380897893949377249e+02
1.564857388273232345e+03;1.043306239854240403e+03;2.379190000000000000e+05;3.238855898380279541e-01;-5.703414604067802429e-02;-9.443755745887756348e-01;7.078055143356323242e-01;3.303918242454528809e-01;-5.706511437892913818e-02;1.971749961376190186e-01;4.600000000000000000e+01;4.680000000000000000e+02;1.356474723700318208e+01;6.027465520070436611e+01;2.508644121710516472e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.683238048793893427e+02;2.428332804370620011e+02
1.564874057369943557e+03;1.043453643677203900e+03;2.379200000000000000e+05;2.862804830074310303e-01;-3.870496293529868126e-03;-9.581380486488342285e-01;7.615261673927307129e-01;2.903448045253753662e-01;-3.870505839586257935e-03;1.944481283426284790e-01;4.600000000000000000e+01;4.680000000000000000e+02;1.355074642721830358e+01;6.027465580631221798e+01;2.508643870815826560e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.480191570114046726e+02;2.144818412197157897e+02
1.564890726466654769e+03;1.043601047500167169e+03;2.379210000000000000e+05;3.014611899852752686e-01;-6.990046054124832153e-02;-9.509127736091613770e-01;7.857342362403869629e-01;3.070001006126403809e-01;-6.995750963687896729e-02;1.956988275051116943e-01;4.600000000000000000e+01;4.680000000000000000e+02;1.353674561743342331e+01;6.027465641192006984e+01;2.508643619921136647e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.564352144479478284e+02;2.490796201854575429e+02
1.564907395563365981e+03;1.043748451323130439e+03;2.379220000000000000e+05;3.242458105087280273e-01;-1.364989439025521278e-03;-9.459718465805053711e-01;7.685517072677612305e-01;3.302146792411804199e-01;-1.364989788271486759e-03;2.118933945894241333e-01;4.600000000000000000e+01;4.680000000000000000e+02;1.352274480764854303e+01;6.027465701752791460e+01;2.508643369026446734e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.682821658495468569e+02;2.139605677752034296e+02
1.564924064660077420e+03;1.043895855146095755e+03;2.379230000000000000e+05;3.768689334392547607e-01;-4.878700897097587585e-02;-9.249808788299560547e-01;7.813962697982788086e-01;3.868987858295440674e-01;-4.880638420581817627e-02;1.932324469089508057e-01;4.600000000000000000e+01;4.680000000000000000e+02;1.350874399786347269e+01;6.027465762313576647e+01;2.508643118131756822e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.968568300667457152e+02;2.399106525464156050e+02
1.564940733756788632e+03;1.044043258969059025e+03;2.379240000000000000e+05;3.664683997631072998e-01;-4.799360036849975586e-02;-9.291918873786926270e-01;7.874403595924377441e-01;3.756649494171142578e-01;-4.801204428076744080e-02;1.986939758062362671e-01;4.600000000000000000e+01;4.680000000000000000e+02;1.349474318807859419e+01;6.027465822874361123e+01;2.508642867237067264e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.912103879695546880e+02;2.391982453999749509e+02
1.564957402853499843e+03;1.044190662792022295e+03;2.379250000000000000e+05;3.471498787403106689e-01;-3.337063640356063843e-02;-9.372157454490661621e-01;8.120431900024414062e-01;3.547365665435791016e-01;-3.337683156132698059e-02;2.001651376485824585e-01;4.500000000000000000e+01;4.680000000000000000e+02;1.348074237829371391e+01;6.027465883435146310e+01;2.508642616342377352e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.806887905467743849e+02;2.310746791922792340e+02
1.564974071950211055e+03;1.044338066614985564e+03;2.379260000000000000e+05;3.670971095561981201e-01;-3.651646897196769714e-02;-9.294655919075012207e-01;7.875162363052368164e-01;3.761497139930725098e-01;-3.652458637952804565e-02;1.895711719989776611e-01;4.500000000000000000e+01;4.680000000000000000e+02;1.346674156850883364e+01;6.027465943995931497e+01;2.508642365447687439e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.914846549983382147e+02;2.332440476967495897e+02
1.564990741046922267e+03;1.044485470437948834e+03;2.379270000000000000e+05;3.587080240249633789e-01;-5.022130906581878662e-03;-9.334363341331481934e-01;7.641650438308715820e-01;3.668882846832275391e-01;-5.022151861339807510e-03;1.972276717424392700e-01;4.500000000000000000e+01;4.680000000000000000e+02;1.345274075872395514e+01;6.027466004556715973e+01;2.508642114552997526e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.868407113501258436e+02;2.167021754299450436e+02
1.565007410143633479e+03;1.044632874260912104e+03;2.379280000000000000e+05;3.516844213008880615e-01;-7.471781224012374878e-02;-9.331319928169250488e-01;8.053770065307617188e-01;3.604231774806976318e-01;-7.478751242160797119e-02;1.967533677816390991e-01;4.500000000000000000e+01;4.680000000000000000e+02;1.343873994893907486e+01;6.027466065117501159e+01;2.508641863658307614e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.834286375177235300e+02;2.527596637802754174e+02
1.565024079240344690e+03;1.044780278083875601e+03;2.379290000000000000e+05;3.251662254333496094e-01;-4.827946797013282776e-02;-9.444236159324645996e-01;7.467571496963500977e-01;3.315889835357666016e-01;-4.829824343323707581e-02;1.971084177494049072e-01;4.500000000000000000e+01;4.680000000000000000e+02;1.342473913915419459e+01;6.027466125678285636e+01;2.508641612763618056e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.689503246422482903e+02;2.382976265542585281e+02
1.565040748337055902e+03;1.044927681906838870e+03;2.379300000000000000e+05;3.618034720420837402e-01;3.808468754868954420e-04;-9.322543144226074219e-01;7.671507000923156738e-01;3.702017366886138916e-01;3.808468754868954420e-04;2.070913314819335938e-01;4.500000000000000000e+01;4.670000000000000000e+02;1.341073832936931609e+01;6.027466186239070822e+01;2.508641361868928144e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.885084734797915758e+02;2.139994814271302630e+02
1.565057417433767114e+03;1.045075085729802140e+03;2.379310000000000000e+05;3.596335649490356445e-01;-4.563231393694877625e-02;-9.319771528244018555e-01;8.062407374382019043e-01;3.682771027088165283e-01;-4.564816504716873169e-02;1.985861212015151978e-01;4.500000000000000000e+01;4.670000000000000000e+02;1.339673751958443582e+01;6.027466246799856009e+01;2.508641110974238231e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.874961681758434224e+02;2.377796419583295631e+02
1.565074086530478326e+03;1.045222489552765410e+03;2.379320000000000000e+05;3.615940511226654053e-01;-5.480085313320159912e-02;-9.307237267494201660e-01;7.876089811325073242e-01;3.705607950687408447e-01;-5.482831969857215881e-02;2.085216790437698364e-01;4.500000000000000000e+01;4.670000000000000000e+02;1.338273670979955554e+01;6.027466307360640485e+01;2.508640860079548318e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.886179491308846536e+02;2.426119623821829805e+02
1.565090755627189537e+03;1.045369893375728680e+03;2.379330000000000000e+05;3.661623597145080566e-01;-4.600429534912109375e-02;-9.294130802154541016e-01;7.589489221572875977e-01;3.752987086772918701e-01;-4.602053761482238770e-02;2.026770710945129395e-01;4.500000000000000000e+01;4.660000000000000000e+02;1.336873590001467704e+01;6.027466367921425672e+01;2.508640609184858405e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.910320316935907385e+02;2.381535112743596301e+02
1.565107424723900749e+03;1.045517297198691949e+03;2.379340000000000000e+05;3.601531982421875000e-01;-5.372460931539535522e-02;-9.313449263572692871e-01;7.729693651199340820e-01;3.689905405044555664e-01;-5.375048518180847168e-02;2.017424255609512329e-01;4.500000000000000000e+01;4.650000000000000000e+02;1.335473509022979677e+01;6.027466428482210148e+01;2.508640358290168493e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.878307818588859277e+02;2.420111044365860380e+02
1.565124093820611961e+03;1.045664701021655219e+03;2.379350000000000000e+05;3.669669330120086670e-01;-4.332939907908439636e-02;-9.292243123054504395e-01;7.741171121597290039e-01;3.761172294616699219e-01;-4.334296658635139465e-02;2.131364792585372925e-01;4.500000000000000000e+01;4.650000000000000000e+02;1.334073428044491649e+01;6.027466489042995335e+01;2.508640107395478935e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.914516729551409639e+02;2.367835430107177785e+02
1.565140762917323173e+03;1.045812104844618716e+03;2.379360000000000000e+05;3.555837869644165039e-01;-8.646270632743835449e-02;-9.306365251541137695e-01;7.925495505332946777e-01;3.649691045284271240e-01;-8.657079935073852539e-02;2.080486416816711426e-01;4.500000000000000000e+01;4.650000000000000000e+02;1.332673347066003799e+01;6.027466549603780521e+01;2.508639856500789023e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.856542060284727427e+02;2.590248145189689239e+02
1.565157432014034612e+03;1.046075669664227462e+03;2.379370000000000000e+05;3.820344805717468262e-01;3.806046675890684128e-03;-9.241402149200439453e-01;6.293236613273620605e-01;3.919997513294219971e-01;3.806055989116430283e-03;2.133125811815261841e-01;4.500000000000000000e+01;4.650000000000000000e+02;1.330881688026120280e+01;6.027466673885017201e+01;2.508639442537181097e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.994791024255646903e+02;2.128156301715102643e+02
1.565174101110745823e+03;1.046484467041704193e+03;2.379380000000000000e+05;3.540145456790924072e-01;-3.145213052630424500e-02;-9.347109198570251465e-01;7.797646522521972656e-01;3.620475530624389648e-01;-3.145731985569000244e-02;2.033906728029251099e-01;4.500000000000000000e+01;4.650000000000000000e+02;1.328600457569615756e+01;6.027466877833841608e+01;2.508638824692212665e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.843839783973923545e+02;2.302569670277337934e+02
1.565190770207457035e+03;1.046893264419180696e+03;2.379380000000000000e+05;3.582353293895721436e-01;-5.425749346613883972e-02;-9.320533871650695801e-01;7.824346423149108887e-01;3.669432103633880615e-01;-5.428414791822433472e-02;2.155305296182632446e-01;4.500000000000000000e+01;4.650000000000000000e+02;1.326319227113111410e+01;6.027467081782666014e+01;2.508638206847244589e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.867974802051616052e+02;2.422370441299606796e+02
1.565207439304168247e+03;1.047302061796657199e+03;2.379400000000000000e+05;3.580459654331207275e-01;-4.322836175560951233e-02;-9.327027201652526855e-01;7.852362394332885742e-01;3.665331006050109863e-01;-4.324183613061904907e-02;1.948399245738983154e-01;4.500000000000000000e+01;4.640000000000000000e+02;1.324037996656606886e+01;6.027467285731490421e+01;2.508637589002276513e+01;2.011080302000000000e+09;1.000000000000000000e+00;4.866233211389768485e+02;2.364852816594951719e+02
